,6000,6037,6059,6073,6999,8000,8001,8005,8031,8041,8059,8999,12000,12095,12999,13000,13067,13089,13121,13135,13999,17000,17031,17043,17999,26000,26125,26163,26999,34000,34003,34017,34023,34999,36000,36047,36061,36081,36999,37000,37119,37183,37999,39000,39035,39049,39999,42000,42003,42101,42999,48000,48113,48201,48453,48999,53000,53033,53053,53061,53999,98000,199000,199909,199923,199925,199933,199944,199950,299000,299918,299919,299920,299927,299929,299931,299938,299946,299955,399000,399901,399905,399910,399911,399921,399922,399924,399928,399940,399945,399947,399951,399954,499000,499904,499915,499916,499930,499932,499935,499941,499949,499956
12095,115,30,0,8,96,179,27,23,45,0,32,54,2876,0,2876,272,57,21,108,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,21,0,0,0,0,0,0,0,0,0,0,37,32,0,96,95,57,14,3,21,781,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28,0,0,29,0,2,0,0,0,23,22,0,0,0,0,0,0,0,26,0,20,4,0
12999,396,0,0,121,310,901,48,83,381,107,46,236,0,0,0,836,14,218,224,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,323,190,444,0,0,0,0,0,0,0,0,0,218,62,0,606,836,470,137,104,125,228,0,0,0,0,0,0,0,0,0,41,0,0,0,15,0,0,0,0,0,0,0,71,0,122,0,81,40,425,243,0,0,683,246,0,0,0,149,3,281,32,0
13000,185,0,0,80,302,297,0,0,134,99,33,43,731,0,778,0,0,0,0,0,9851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,165,124,0,468,394,320,27,20,27,141,0,0,0,0,0,21,0,0,0,27,39,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,40,425,0,0,0,618,178,124,0,0,110,21,122,63,0
13067,0,0,0,1,39,60,0,0,33,13,0,23,34,0,91,1690,0,0,0,32,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,11,0,0,0,0,0,0,0,0,0,24,6,32,0,71,80,55,5,20,0,45,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,45,0,15,0,104,34,23,0,0,0,0,52,0,0
13089,43,0,4,6,49,40,0,7,30,3,0,0,0,0,0,1883,123,0,0,1187,1008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,18,0,0,0,0,0,0,36,0,0,52,103,75,28,0,0,58,0,0,0,0,0,21,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,16,6,0,0,0,0,0,0,2,0,65,14,6,0,0,7,0,15,23,0
13121,250,3,0,53,209,102,0,0,59,0,33,20,0,0,0,2553,127,435,0,222,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,35,113,109,4,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,18,9,0,0,14,21,55,0,0
13135,0,0,2,0,40,18,0,0,12,8,0,0,200,20,180,1028,0,0,0,0,2469,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,41,13,0,109,46,46,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,13,0,0,0,0,51,0,0,0,67,14,4,0,0,28,0,0,21,0
13999,0,0,0,54,0,77,0,0,0,77,0,0,806,119,687,0,0,0,0,0,0,0,0,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,278,62,52,164,3,0,3,0,23,0,23,0,0,65,107,0,201,52,35,0,0,27,0,0,0,0,0,0,0,0,69,0,0,39,0,30,0,0,0,0,866,240,0,0,25,0,18,0,0,20,403,169,20,0,270,98,82,0,0,66,0,0,24,0
17000,4640,1562,399,587,2092,2158,56,149,948,175,264,566,4356,197,4159,1109,211,145,280,203,270,0,0,0,8975,498,65,0,436,0,0,25,0,0,125,177,172,0,0,614,276,182,156,0,0,4,0,0,0,0,0,3216,737,570,0,2061,1128,893,67,58,110,1136,38,0,30,40,0,8,0,6206,2644,573,7,257,574,0,31,25,2140,1261,85,0,0,15,91,30,24,14,45,188,761,28,0,4481,2885,108,20,0,818,48,478,124,0
17031,3359,1217,262,371,1509,1289,35,85,648,48,142,331,2009,91,1918,731,114,96,164,112,245,7103,0,2240,4863,114,0,5,171,0,0,25,8,0,34,143,115,0,0,456,177,110,169,0,0,0,0,0,0,0,0,1501,374,312,0,990,833,641,46,37,109,739,0,0,30,0,0,8,0,2570,1909,118,0,129,0,0,31,25,479,586,85,0,0,0,20,30,14,14,18,141,354,0,0,2180,1092,115,20,0,471,27,381,74,0
17043,458,115,52,27,264,300,21,41,75,28,33,102,588,34,554,101,14,29,22,36,0,160,0,0,2400,210,44,0,171,1,0,0,1,0,29,6,23,0,0,68,57,11,0,0,0,0,13,15,15,0,0,446,69,39,16,322,63,63,0,0,0,103,35,21,0,14,0,0,0,251,52,0,0,21,29,0,0,0,166,171,0,0,0,14,6,0,3,0,27,0,107,14,0,538,335,6,0,0,93,21,53,30,0
17999,823,230,85,189,319,569,0,23,225,99,89,133,1759,72,1687,277,83,20,94,55,25,0,0,0,0,174,83,0,94,0,0,0,0,0,62,28,34,0,0,90,42,61,0,90,14,76,0,0,0,0,0,1269,294,219,7,749,232,189,21,21,1,294,124,26,0,98,0,0,0,3385,683,466,22,107,612,0,0,0,1495,504,0,0,0,50,65,0,7,0,0,47,300,35,0,1763,1458,0,0,0,254,0,44,20,0
26000,971,277,35,119,540,321,0,25,137,42,37,80,2588,156,2432,375,57,52,105,74,87,0,93,0,0,0,982,0,4704,38,0,38,0,0,4,0,168,0,0,346,182,92,72,145,0,39,131,0,0,13,0,468,279,174,0,554,337,293,20,24,0,630,126,32,0,94,0,0,0,497,219,0,0,55,26,0,0,0,197,888,2,0,0,95,86,21,52,0,0,192,354,86,0,1468,1000,12,0,0,249,0,149,58,0
26125,304,80,36,32,156,152,0,4,21,9,37,81,809,26,783,85,9,7,34,13,22,5,62,0,0,0,0,0,820,0,0,0,0,0,45,6,64,0,0,102,64,18,20,0,0,0,0,7,0,7,0,211,63,36,0,156,108,64,20,24,0,201,35,0,0,44,0,0,0,0,0,0,0,9,0,0,0,0,2,367,0,0,0,37,7,0,31,0,0,121,122,49,0,313,190,8,0,0,47,0,38,30,0
26163,79,33,0,17,39,16,0,0,11,6,0,0,526,33,493,166,25,22,18,36,65,3,0,5,3,3806,1515,0,2291,21,0,21,0,0,0,0,0,0,0,47,17,3,27,60,0,29,34,0,0,0,0,0,44,31,0,97,15,15,0,0,0,72,31,20,0,11,0,0,0,27,17,0,0,4,0,0,0,0,10,275,2,0,0,17,29,0,18,0,0,71,120,18,0,273,165,2,0,0,72,0,34,0,0
26999,588,164,9,70,345,153,0,22,105,27,0,0,1253,97,1156,124,23,23,53,25,0,0,36,0,0,0,0,0,0,20,0,20,0,0,135,23,112,0,0,197,101,71,25,111,0,28,101,12,0,18,0,516,172,107,0,301,214,214,0,0,0,357,60,21,0,39,0,0,0,487,219,0,0,42,41,0,0,0,185,246,0,0,0,41,50,21,3,0,0,0,112,19,0,882,645,2,0,0,130,0,77,28,0
34000,2881,870,335,405,1271,257,0,21,184,28,0,24,9393,712,8681,1020,148,96,410,285,81,156,83,58,15,64,64,0,0,0,0,0,0,5384,0,0,0,0,0,1879,561,770,548,118,45,73,0,3289,41,338,2910,1206,301,430,0,688,322,299,23,0,0,999,636,0,0,625,0,26,20,54,27,0,0,2,0,0,25,0,0,3196,0,0,971,160,0,0,607,0,0,883,80,495,0,989,525,54,0,0,381,0,32,0,0
34003,418,149,61,56,152,78,0,21,33,0,0,24,1176,66,1110,161,18,24,75,44,0,46,9,37,0,26,26,0,0,386,0,0,136,1465,0,0,0,0,0,172,59,44,69,10,0,10,0,110,0,19,102,99,19,44,0,74,43,43,0,0,0,189,165,0,0,164,0,0,20,0,0,0,0,0,0,0,0,0,0,284,0,0,53,23,0,0,6,0,0,125,0,77,0,84,50,5,0,0,29,0,0,0,0
34017,583,183,35,44,321,24,0,0,24,0,0,0,748,74,674,30,1,2,17,10,0,0,0,22,0,3,3,0,0,3244,1215,0,337,1692,0,0,0,0,0,96,28,53,15,3,0,5,0,150,0,0,193,209,31,58,10,110,69,69,0,0,0,72,0,0,0,25,0,0,0,23,27,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,38,0,0,0,39,68,0,71,16,27,0,0,0,0,32,0,0
34023,390,104,37,20,229,56,0,0,30,26,0,0,927,50,877,88,15,0,30,24,20,5,0,0,14,35,35,0,0,1521,0,0,0,1994,0,0,157,0,0,327,66,114,147,42,22,20,0,494,14,104,376,307,63,41,8,195,47,47,0,0,0,127,70,0,0,86,0,7,0,6,0,0,0,6,0,0,0,0,0,309,0,0,51,16,0,0,70,0,0,60,21,91,0,90,66,0,0,0,24,0,0,0,0
34999,1490,434,202,285,569,99,0,0,97,2,0,0,6542,522,6020,741,114,71,288,207,61,108,107,0,1,0,0,0,0,0,0,0,0,0,0,0,210,0,0,1284,408,559,317,63,25,38,0,2535,48,248,2239,591,188,287,0,309,163,140,23,0,0,611,413,36,0,350,0,27,0,25,0,0,0,0,0,0,25,0,0,2476,0,0,874,132,0,0,493,0,0,698,20,259,0,744,393,22,0,0,329,0,0,0,0
36000,6769,3252,279,658,2580,1249,0,198,591,234,75,151,16537,1509,15028,2677,318,418,557,566,818,17,58,1,0,150,0,176,0,9485,1610,2859,717,4299,0,0,0,0,16109,4140,1354,1216,1570,406,134,269,3,3991,17,845,3129,2619,471,1089,0,1638,950,689,106,38,117,4159,3975,2732,180,676,70,205,112,43,97,21,19,79,0,0,0,0,0,3963,49,0,363,0,0,240,682,0,5,1743,519,742,0,2628,1160,215,0,0,687,52,524,0,0
36047,1446,974,36,49,387,249,0,45,110,33,45,16,1563,175,1388,558,56,102,89,89,222,0,0,0,0,43,0,52,0,2296,159,567,187,1383,3187,0,0,3546,5832,328,148,78,102,72,26,48,0,961,0,250,714,190,53,99,0,160,158,130,10,0,21,752,0,98,62,0,28,42,13,1,19,0,8,33,0,0,0,0,0,260,0,0,107,0,0,97,68,0,0,139,87,44,0,396,76,21,0,0,64,34,213,0,0
36061,1900,1043,0,45,846,213,0,9,165,13,0,36,718,64,654,12,0,2,0,0,51,0,0,0,0,0,0,8,0,1090,185,1241,0,0,9945,6191,0,1579,2175,11,28,0,3,0,0,0,0,0,0,59,0,126,31,106,0,28,150,104,25,21,0,1704,0,0,46,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,85,54,0,0,191,13,14,0,0,51,18,123,0,0
36081,913,433,48,89,343,169,0,27,52,30,40,20,2189,304,1885,483,55,62,113,124,129,75,45,30,0,119,25,72,22,1906,470,509,190,737,1348,0,0,0,6473,458,130,136,192,76,37,35,4,730,0,141,598,603,103,201,0,394,114,91,23,0,0,477,506,293,0,159,19,1,34,111,25,21,21,30,1,0,0,0,13,700,0,0,76,19,0,10,179,0,0,142,94,182,0,329,138,27,0,0,83,0,75,6,0
36999,2510,802,229,475,1004,618,0,117,264,158,0,79,12067,966,11101,1624,226,252,376,354,416,271,271,0,0,108,43,44,21,4193,796,542,497,2358,0,0,0,0,0,3343,1048,1022,1273,324,89,215,20,2352,89,395,1868,1700,284,683,0,1056,528,364,48,20,96,1226,4166,2653,72,1171,53,146,71,160,71,0,1,75,13,0,0,0,0,3549,59,0,209,170,10,108,594,0,12,1377,284,726,0,1712,933,153,0,0,489,0,113,24,0
37000,0,0,0,0,20,377,0,0,180,98,31,69,336,8,328,677,58,141,241,96,141,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,9,0,0,0,0,0,4823,0,0,0,0,0,0,0,0,361,152,105,0,323,227,242,0,21,0,196,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2118,73,0,0,0,0,26,0,0,9,2691,155,0,0,269,41,10,0,0,44,0,160,14,0
37119,0,0,0,10,0,107,0,0,55,3,29,22,0,0,0,93,8,0,70,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,0,1732,0,0,0,0,0,0,0,0,0,36,0,0,14,54,58,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,21,1156,20,0,0,32,0,0,0,0,0,0,44,8,0
37183,0,0,0,0,0,97,0,1,33,14,2,47,0,0,3,65,0,29,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,721,222,0,499,0,0,0,0,0,0,0,0,0,2,2,0,16,45,26,0,21,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,58,0,0,0,0,1,0,0,7,0,73,0,0
37999,40,0,0,0,95,173,0,0,92,81,0,0,580,44,536,519,61,122,138,60,138,0,0,0,13,65,28,0,43,6,0,6,0,0,0,0,17,0,0,1047,0,0,0,112,30,60,22,45,0,0,73,430,114,118,0,293,128,158,0,0,0,42,0,0,0,0,0,0,0,56,42,0,0,6,47,0,0,0,0,1933,93,0,0,0,0,4,54,0,0,1561,77,188,0,242,120,18,0,0,40,0,43,21,0
39000,1027,351,137,141,398,492,31,98,213,48,60,42,3462,140,3322,457,50,71,190,47,99,295,258,11,26,95,71,0,39,0,0,0,0,0,0,0,93,0,0,739,423,158,158,0,0,519,3260,0,0,13,0,514,217,149,0,486,359,278,50,31,0,465,100,0,0,107,0,0,0,250,245,0,8,31,11,0,0,0,0,709,0,25,0,82,219,22,0,0,0,389,214,21,0,1148,662,26,0,0,288,42,120,10,0
39035,284,86,22,34,142,103,0,27,47,2,27,0,651,56,595,157,16,50,41,23,27,41,16,19,6,53,4,3,46,2,0,2,0,0,0,0,18,0,0,202,99,37,66,1907,0,255,1652,0,0,1,0,52,37,18,0,145,84,63,21,0,0,109,74,6,0,68,0,0,0,13,12,0,0,1,9,0,0,0,0,71,0,0,0,10,0,0,16,0,0,73,0,0,0,253,159,2,0,0,48,0,40,4,0
39049,387,117,32,26,212,224,31,35,56,27,33,42,715,29,686,70,9,0,36,17,26,67,67,5,0,0,18,0,4,0,0,0,0,0,0,0,29,0,0,158,75,12,71,0,0,0,0,0,0,2,0,117,44,49,0,87,119,59,29,31,0,91,0,0,0,7,0,0,0,0,0,0,8,28,0,0,0,0,0,182,0,0,0,30,0,22,0,0,0,192,84,5,0,194,99,3,0,0,54,0,36,5,0
39999,356,148,83,81,44,165,0,36,110,19,0,0,2096,55,2041,230,25,39,113,7,46,187,175,0,25,49,49,11,0,0,0,0,0,0,66,24,46,0,0,379,249,109,21,435,0,264,0,0,29,10,0,345,136,82,0,254,156,156,0,0,0,265,32,0,0,32,0,0,0,267,257,0,0,2,12,0,0,0,0,456,0,25,0,42,270,0,0,0,0,124,139,24,0,701,404,21,0,0,186,45,44,1,0
42000,2220,686,164,512,858,504,0,99,256,41,81,27,5587,477,5110,422,76,81,149,77,39,400,370,0,45,13,0,32,0,0,0,0,0,0,0,0,82,0,0,1205,525,428,252,769,83,229,457,0,0,0,4402,882,97,415,0,521,462,437,25,0,0,870,251,0,20,370,0,11,0,186,53,0,31,23,0,0,113,0,0,1999,21,0,1098,177,3,0,0,0,28,882,89,247,0,1065,606,22,0,0,319,0,107,11,0
42003,451,103,23,48,277,110,0,21,41,13,35,0,859,34,825,96,7,21,52,16,0,131,123,0,23,26,0,20,6,29,11,10,0,22,35,3,60,9,0,372,112,73,187,218,54,45,119,614,0,97,517,358,16,55,12,275,98,94,4,0,0,133,61,0,0,71,0,0,0,70,53,0,31,5,0,0,0,0,0,261,0,0,20,28,0,1,30,0,0,232,49,29,0,180,92,3,0,0,51,0,23,11,0
42101,586,155,33,98,300,93,0,27,58,8,0,0,581,39,542,142,35,11,23,34,39,35,35,0,0,0,0,12,0,0,0,33,0,0,0,0,0,0,0,101,56,20,25,8,0,0,11,2588,0,0,2685,26,38,84,0,70,156,135,21,0,0,175,0,0,20,0,0,11,0,70,0,0,0,18,0,0,67,0,0,272,21,0,217,0,25,0,52,0,28,35,10,0,0,145,30,19,0,0,34,0,62,0,0
42999,1183,428,108,366,281,301,0,51,157,20,46,27,4147,404,3743,184,34,49,74,27,0,234,212,0,22,0,0,0,0,0,0,0,0,0,0,0,81,0,0,732,357,335,40,543,30,186,327,0,0,0,0,498,43,276,3,176,208,208,0,0,0,562,266,0,0,316,0,0,0,46,0,0,0,0,0,0,46,0,0,1466,0,0,861,207,0,0,0,0,0,615,30,269,32,740,484,0,0,0,234,0,22,0,0
48000,0,0,0,0,0,1746,108,67,549,390,145,487,5099,361,4738,1616,0,269,367,0,994,0,0,0,0,227,0,284,102,0,0,0,0,22,0,0,0,0,0,119,88,28,3,86,16,0,124,8,0,28,176,0,0,0,0,29075,1249,807,37,76,329,767,0,0,27,0,57,34,0,0,0,32,0,0,0,0,0,43,0,0,396,0,43,100,0,0,0,0,0,109,0,0,46,1213,583,0,104,46,145,0,665,0,0
48113,0,0,0,0,0,217,15,16,93,28,25,40,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6898,0,0,0,7419,222,169,0,25,42,190,0,0,0,0,26,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,36,66,0,0
48201,0,0,0,0,40,339,9,31,113,49,24,113,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,10908,253,0,0,10733,339,149,46,34,110,457,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,300,51,1,17,24,49,0,148,17,0
48453,624,399,0,0,282,414,31,52,126,47,63,95,4907,476,4431,1917,85,303,399,110,1020,227,175,0,68,655,44,431,180,299,38,0,0,279,674,122,39,95,418,325,76,48,201,405,148,63,194,393,0,166,239,4818,268,78,0,4472,389,221,60,28,80,654,451,174,27,200,13,37,0,509,90,9,22,71,195,8,0,21,93,1766,503,14,80,38,10,128,124,278,146,89,362,0,46,800,312,4,14,22,99,1,357,0,0
48999,0,0,0,0,0,776,53,0,217,266,33,239,319,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,299,268,0,0,97,0,0,0,0,0,20,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,59,17,0,0,0,0,38,0,0,0,189,306,0,63,0,64,0,94,0,0
53000,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954,3196,3356,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,119,0,0,0,0,0,0
53033,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8469,0,3028,3928,1513,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,141,0,0,0,140,0,0
53053,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,42,0,0,0,21,30,0,0,0,25,24,0,24,0,0,0,0,0,0,0,0,0,0,0,76,4,2,70,0,0,0,0,0,0,0,0,0,14,0,0,81,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,26,0,0,0,0,0,8,0,0,0,0,0,0,0,51,0,6,32,0,0,43,0,0
53061,0,0,0,0,0,0,0,0,0,0,0,0,27,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,197,0,597,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0,0,17,111,0,42,11,0,0,0,19,0
53999,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,5,0,0,0,0,0,103,0,0,0,0,0,0,85,0
98000,0,0,0,412,0,251,0,0,0,203,0,210,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,20,79,0,0,279,0,0,0,0,0,0,0,0,670,0,0,108,0,259,0,0,0,110,0,0,0,100,0,0,207,0,37,0,0,3,9,179,180,63,0,0,0,168,0,0,0,0,0,0,759,125,0,7,0,19,25,71,85,0,0,0
