,6000,6037,6059,6073,6999,8000,8011,8025,8113,8125,8999,12000,12999,13000,13037,13065,13259,13303,13315,13317,13999,17000,17031,17153,17999,25000,25999,26000,26013,26153,26999,34000,34999,36000,36047,36061,36081,36999,37000,37177,37999,39000,39999,42000,42999,48000,48079,48113,48151,48201,48333,48357,48359,48383,48413,48417,48429,48453,48999,51000,51017,51045,51999,199000,199909,199923,199933,199944,199950,299000,299918,299919,299920,299927,299929,299931,299938,299946,299955,399000,399901,399905,399910,399911,399921,399922,399924,399928,399940,399945,399947,399954,499000,499902,499904,499915,499916,499930,499932,499935,499941,499949,499953,499956
8125,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8999,5922,1578,591,1247,2506,119790,0,0,0,0,0,2474,2474,828,0,0,0,0,0,0,828,869,715,0,154,332,332,291,0,0,291,46,46,589,149,307,24,109,719,0,719,366,366,171,171,5197,0,598,0,901,0,0,0,0,0,0,0,655,3043,592,0,0,592,74,32,21,0,21,0,2474,96,151,500,458,447,467,26,167,162,2032,113,76,0,159,86,91,220,107,602,150,428,0,11791,183,3967,450,244,283,1321,941,875,802,2085,640
12000,9084,3176,739,2504,2665,3660,0,0,0,0,3660,0,284087,10511,0,0,0,0,0,0,10511,3250,2529,0,721,3533,3533,1657,0,0,1657,3267,3267,9945,1866,2294,1493,4292,5932,0,5932,2245,2245,2353,2353,11879,0,1571,0,2832,0,0,0,0,0,0,0,2687,4789,3733,0,0,3733,2430,1622,123,283,365,37,2326,586,62,149,400,633,147,0,0,349,11716,1910,22,249,748,657,667,2192,265,333,2261,2412,0,8825,87,2533,875,0,0,1966,289,504,280,2291,0
12999,9084,3176,739,2504,2665,3660,0,0,0,0,3660,284087,0,10511,0,0,0,0,0,0,10511,3250,2529,0,721,3533,3533,1657,0,0,1657,3267,3267,9945,1866,2294,1493,4292,5932,0,5932,2245,2245,2353,2353,11879,0,1571,0,2832,0,0,0,0,0,0,0,2687,4789,3733,0,0,3733,2430,1622,123,283,365,37,2326,586,62,149,400,633,147,0,0,349,11716,1910,22,249,748,657,667,2192,265,333,2261,2412,0,8825,87,2533,875,0,0,1966,289,504,280,2291,0
13000,3561,1272,242,557,1490,1085,0,0,0,0,1085,9646,9646,0,0,0,0,0,0,0,179674,1088,970,0,118,441,441,516,0,0,516,473,473,1954,513,657,269,515,2804,0,2804,713,713,522,522,4733,0,670,0,994,0,0,0,0,0,0,0,731,2338,1086,0,0,1086,251,230,0,0,21,0,996,161,27,163,218,272,0,0,0,155,11851,3052,73,70,385,252,491,943,0,40,3297,3248,0,3276,137,766,595,0,0,419,21,177,97,1064,0
13037,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13065,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13259,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13303,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13315,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13317,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,3561,1272,242,557,1490,1085,0,0,0,0,1085,9646,9646,179533,0,0,0,0,0,0,0,1088,970,0,118,441,441,516,0,0,516,473,473,1954,513,657,269,515,2804,0,2804,713,713,522,522,4733,0,670,0,994,0,0,0,0,0,0,0,731,2338,1086,0,0,1086,251,230,0,0,21,0,996,161,27,163,218,272,0,0,0,155,11851,3052,73,70,385,252,491,943,0,40,3297,3248,0,3276,137,766,595,0,0,419,21,177,97,1064,0
17000,9961,3208,829,1593,4331,3056,0,0,0,0,3056,7611,7611,2176,0,0,0,0,0,0,2176,0,28318,22,99265,1199,1199,3300,0,0,3300,836,836,2909,796,1348,260,505,1402,0,1402,1863,1863,731,731,7169,0,1342,0,1458,0,0,0,0,0,0,0,1177,3192,1129,0,0,1129,516,357,53,24,82,0,23667,7785,2793,280,1540,4411,170,31,25,6632,4377,216,161,43,568,458,233,635,82,205,356,1420,0,9532,33,4627,325,44,0,1507,155,724,241,1876,0
17031,7332,2413,551,911,3457,2033,0,0,0,0,2033,4583,4583,1701,0,0,0,0,0,0,1701,35400,0,0,35400,1016,1016,2597,0,0,2597,770,770,2696,709,1222,260,505,1104,0,1104,1575,1575,668,668,4529,0,847,0,912,0,0,0,0,0,0,0,826,1944,833,0,0,833,469,310,53,24,82,0,12609,6051,963,209,1255,970,170,31,25,2935,3531,216,161,43,480,294,233,577,82,178,309,958,0,5687,33,2100,225,44,0,902,134,627,191,1431,0
17153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17999,2629,795,278,682,874,1023,0,0,0,0,1023,3028,3028,475,0,0,0,0,0,0,475,92206,28318,22,0,183,183,703,0,0,703,66,66,213,87,126,0,0,298,0,298,288,288,63,63,2640,0,495,0,546,0,0,0,0,0,0,0,351,1248,296,0,0,296,47,47,0,0,0,0,11058,1734,1830,71,285,3441,0,0,0,3697,846,0,0,0,88,164,0,58,0,27,47,462,0,3845,0,2527,100,0,0,605,21,97,50,445,0
25000,6773,1939,379,1127,3328,872,0,0,0,0,872,7897,7897,652,0,0,0,0,0,0,652,1159,1088,0,71,0,93378,236,0,0,236,1062,1062,5924,1409,2405,539,1571,1372,0,1372,353,353,1071,1071,1976,0,373,0,523,0,0,0,0,0,0,0,506,574,768,0,0,768,18965,3835,1720,8480,4367,563,427,22,0,0,199,69,0,0,0,137,2473,0,0,39,814,23,106,741,0,23,483,244,0,2755,0,837,138,0,0,333,20,405,103,919,0
25999,6773,1939,379,1127,3328,872,0,0,0,0,872,7897,7897,652,0,0,0,0,0,0,652,1159,1088,0,71,93378,0,236,0,0,236,1062,1062,5924,1409,2405,539,1571,1372,0,1372,353,353,1071,1071,1976,0,373,0,523,0,0,0,0,0,0,0,506,574,768,0,0,768,18965,3835,1720,8480,4367,563,427,22,0,0,199,69,0,0,0,137,2473,0,0,39,814,23,106,741,0,23,483,244,0,2755,0,837,138,0,0,333,20,405,103,919,0
26000,2903,956,274,573,1100,612,0,0,0,0,612,4172,4172,854,0,0,0,0,0,0,854,2967,2648,0,319,300,300,0,0,0,129331,67,67,807,223,434,61,89,612,0,612,2490,2490,257,257,2445,0,467,0,570,0,0,0,0,0,0,0,473,935,234,0,0,234,88,88,0,0,0,0,2881,1830,0,0,227,119,0,0,0,705,1587,57,0,0,257,201,21,260,0,0,216,575,0,3419,0,1939,87,0,0,576,0,191,58,568,0
26013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26999,2903,956,274,573,1100,612,0,0,0,0,612,4172,4172,854,0,0,0,0,0,0,854,2967,2648,0,319,300,300,129280,0,0,0,67,67,807,223,434,61,89,612,0,612,2490,2490,257,257,2445,0,467,0,570,0,0,0,0,0,0,0,473,935,234,0,0,234,88,88,0,0,0,0,2881,1830,0,0,227,119,0,0,0,705,1587,57,0,0,257,201,21,260,0,0,216,575,0,3419,0,1939,87,0,0,576,0,191,58,568,0
34000,4973,1899,539,881,1654,303,0,0,0,0,303,13169,13169,1493,0,0,0,0,0,0,1493,992,853,0,139,1667,1667,90,0,0,90,0,109809,18998,3557,6833,2705,5903,2370,0,2370,274,274,12588,12588,2771,0,493,0,864,0,0,0,0,0,0,0,492,922,961,0,0,961,1328,1191,0,0,117,20,133,27,0,0,81,0,0,25,0,0,5451,0,0,1718,483,0,0,2263,0,0,907,80,0,2185,0,904,126,0,0,559,0,32,21,543,0
34999,4973,1899,539,881,1654,303,0,0,0,0,303,13169,13169,1493,0,0,0,0,0,0,1493,992,853,0,139,1667,1667,90,0,0,90,109809,0,18998,3557,6833,2705,5903,2370,0,2370,274,274,12588,12588,2771,0,493,0,864,0,0,0,0,0,0,0,492,922,961,0,0,961,1328,1191,0,0,117,20,133,27,0,0,81,0,0,25,0,0,5451,0,0,1718,483,0,0,2263,0,0,907,80,0,2185,0,904,126,0,0,559,0,32,21,543,0
36000,17393,7609,975,1768,7041,1814,0,0,0,0,1814,27401,27401,4631,0,0,0,0,0,0,4631,2906,2754,0,152,6534,6534,889,0,0,889,28212,28212,0,32560,28053,30375,140670,6241,0,6241,1446,1446,10393,10393,7382,0,1081,0,2173,0,0,0,0,0,0,0,1565,2563,3635,0,0,3635,11397,9716,266,248,754,413,1522,218,21,135,554,335,45,0,0,214,9999,96,0,712,1775,138,466,3764,0,120,2024,904,0,7264,59,2144,623,0,0,1208,117,843,214,2056,0
36047,4214,2030,174,259,1751,398,0,0,0,0,398,3540,3540,1071,0,0,0,0,0,0,1071,619,566,0,53,1142,1142,246,0,0,246,5833,5833,35747,0,8758,12299,14690,829,0,829,335,335,2460,2460,1256,0,160,0,328,0,0,0,0,0,0,0,382,386,782,0,0,782,1496,1114,106,54,167,55,443,51,0,34,170,97,24,0,0,67,2028,0,0,180,343,30,181,812,0,24,242,216,0,1437,0,245,74,0,0,150,54,374,42,498,0
36061,6797,2901,298,370,3228,496,0,0,0,0,496,3203,3203,669,0,0,0,0,0,0,669,1176,1107,0,69,2018,2018,266,0,0,266,7892,7892,37998,14949,0,6966,16083,693,0,693,316,316,1871,1871,1541,0,331,0,495,0,0,0,0,0,0,0,403,312,688,0,0,688,2500,2059,88,98,217,38,519,47,0,27,189,145,21,0,0,90,2288,37,0,86,815,55,143,708,0,34,167,243,0,1484,0,278,87,0,0,162,63,233,99,562,0
36081,1971,890,134,213,734,193,0,0,0,0,193,3903,3903,752,0,0,0,0,0,0,752,335,305,0,30,675,675,180,0,0,180,4588,4588,31723,8753,5387,0,17583,667,0,667,186,186,1595,1595,1164,0,160,0,312,0,0,0,0,0,0,0,174,518,611,0,0,611,1153,995,0,43,81,34,273,49,21,21,77,48,0,0,0,57,1260,0,0,128,142,23,34,647,0,0,165,121,0,828,0,219,79,0,0,167,0,103,27,233,0
36999,4411,1788,369,926,1328,727,0,0,0,0,727,16755,16755,2139,0,0,0,0,0,0,2139,776,776,0,0,2699,2699,197,0,0,197,9899,9899,126190,8858,13908,11110,0,4052,0,4052,609,609,4467,4467,3421,0,430,0,1038,0,0,0,0,0,0,0,606,1347,1554,0,0,1554,6248,5548,72,53,289,286,287,71,0,53,118,45,0,0,0,0,4423,59,0,318,475,30,108,1597,0,62,1450,324,0,3515,59,1402,383,0,0,729,0,133,46,763,0
37000,3458,837,239,992,1390,1027,0,0,0,0,1027,5324,5324,3200,0,0,0,0,0,0,3200,788,648,0,140,668,668,337,0,0,337,491,491,2101,501,682,209,709,0,0,128186,678,678,803,803,3385,0,460,0,682,0,0,0,0,0,0,0,566,1677,3579,0,0,3579,267,212,0,32,23,0,663,165,23,94,161,155,0,0,0,65,12897,152,22,71,523,182,117,1253,0,104,9445,1028,0,2929,150,866,459,0,0,276,0,204,80,894,0
37177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37999,3458,837,239,992,1390,1027,0,0,0,0,1027,5324,5324,3200,0,0,0,0,0,0,3200,788,648,0,140,668,668,337,0,0,337,491,491,2101,501,682,209,709,128188,0,0,678,678,803,803,3385,0,460,0,682,0,0,0,0,0,0,0,566,1677,3579,0,0,3579,267,212,0,32,23,0,663,165,23,94,161,155,0,0,0,65,12897,152,22,71,523,182,117,1253,0,104,9445,1028,0,2929,150,866,459,0,0,276,0,204,80,894,0
39000,2769,1068,275,546,880,858,0,0,0,0,858,5719,5719,1170,0,0,0,0,0,0,1170,2021,1787,0,234,438,438,2506,0,0,2506,156,156,1067,263,409,110,285,1317,0,1317,0,144969,1643,1643,2481,0,441,0,628,0,0,0,0,0,0,0,392,1020,490,0,0,490,149,149,0,0,0,0,2520,1827,26,28,249,206,21,0,0,163,6811,26,25,27,270,3713,22,438,0,0,521,650,1119,3099,0,1503,90,0,0,591,70,184,92,569,0
39999,2769,1068,275,546,880,858,0,0,0,0,858,5719,5719,1170,0,0,0,0,0,0,1170,2021,1787,0,234,438,438,2506,0,0,2506,156,156,1067,263,409,110,285,1317,0,1317,144969,0,1643,1643,2481,0,441,0,628,0,0,0,0,0,0,0,392,1020,490,0,0,490,149,149,0,0,0,0,2520,1827,26,28,249,206,21,0,0,163,6811,26,25,27,270,3713,22,438,0,0,521,650,1119,3099,0,1503,90,0,0,591,70,184,92,569,0
42000,4270,1448,325,935,1562,675,0,0,0,0,675,8182,8182,921,0,0,0,0,0,0,921,1106,1013,0,93,1392,1392,270,0,0,270,9430,9430,6471,1524,1923,865,2159,1916,0,1916,2319,2319,0,124414,2161,0,275,0,762,0,0,0,0,0,0,0,448,676,1510,0,0,1510,508,405,43,0,60,0,534,106,0,31,132,77,0,113,0,75,10897,21,0,3799,773,46,64,4411,0,28,1006,206,543,2718,0,1187,87,0,0,455,0,209,63,717,0
42999,4270,1448,325,935,1562,675,0,0,0,0,675,8182,8182,921,0,0,0,0,0,0,921,1106,1013,0,93,1392,1392,270,0,0,270,9430,9430,6471,1524,1923,865,2159,1916,0,1916,2319,2319,124414,0,2161,0,275,0,762,0,0,0,0,0,0,0,448,676,1510,0,0,1510,508,405,43,0,60,0,534,106,0,31,132,77,0,113,0,75,10897,21,0,3799,773,46,64,4411,0,28,1006,206,543,2718,0,1187,87,0,0,455,0,209,63,717,0
48000,18049,5212,1629,2778,8430,6762,0,0,0,0,6762,17302,17302,5985,0,0,0,0,0,0,5985,4026,3048,0,978,1537,1537,2100,0,0,2100,1651,1651,4827,1066,1415,561,1785,3246,0,3246,2054,2054,1591,1591,0,0,40859,0,44311,0,0,23,0,0,0,0,24243,306810,3080,0,0,3080,1021,717,27,120,157,0,6481,869,230,1250,942,1873,491,55,43,728,20166,1430,2167,194,748,561,5008,1877,715,4262,750,2408,46,19826,512,5561,1292,233,46,2505,3047,1357,1059,4188,26
48079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48113,2222,666,253,304,999,795,0,0,0,0,795,1261,1261,530,0,0,0,0,0,0,530,605,473,0,132,189,189,188,0,0,188,192,192,610,107,300,57,146,308,0,308,224,224,178,178,47629,0,0,0,1838,0,0,0,0,0,0,0,1389,44402,338,0,0,338,165,105,0,26,34,0,994,159,42,171,168,299,66,0,0,89,2538,96,339,25,124,45,616,246,50,604,53,340,0,1830,0,508,71,32,0,227,157,163,126,546,0
48151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,3528,965,308,461,1794,1263,0,0,0,0,1263,2545,2545,870,0,0,0,0,0,0,870,888,600,0,288,406,406,396,0,0,396,434,434,1084,229,389,111,355,598,0,598,479,479,347,347,55145,0,2091,0,0,0,0,0,0,0,0,0,2591,50463,634,0,0,634,232,158,0,29,45,0,1364,185,72,196,216,381,105,27,22,160,5121,330,249,33,179,149,2238,406,202,677,158,500,0,2872,96,684,153,46,24,411,180,278,225,775,0
48333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48453,4642,1422,314,394,2512,1100,0,0,0,0,1100,9191,9191,2648,0,0,0,0,0,0,2648,1382,1001,0,381,706,706,1093,0,0,1093,791,791,2208,504,442,269,993,870,0,870,797,797,841,841,28944,0,1657,0,2669,0,0,0,0,0,0,0,0,24618,615,0,0,615,550,400,27,45,78,0,1740,309,54,148,295,487,86,0,21,340,4220,683,170,114,246,115,560,621,349,377,211,728,46,3425,36,960,121,46,22,397,220,599,157,867,0
